"Date","Tot Power"
"2024-05-29 08:47:48",405.2672
"2024-05-29 08:48:18",491.5494
"2024-05-29 08:48:48",459.416
"2024-05-29 08:49:19",414.9122
"2024-05-29 08:49:49",484.2523
"2024-05-29 08:50:19",458.5952
"2024-05-29 08:51:28",440.6825
"2024-05-29 08:51:57",449.408
"2024-05-29 08:52:27",454.4135
"2024-05-29 08:52:58",454.16
"2024-05-29 08:53:28",451.8963
"2024-05-29 08:53:58",447.8711
"2024-05-29 08:54:29",434.8354
"2024-05-29 08:54:57",451.1342
"2024-05-29 08:55:29",457.0745
"2024-05-29 08:55:57",456.3776
"2024-05-29 08:56:57",454.5768
"2024-05-29 08:57:28",449.0382
"2024-05-29 08:57:57",443.549
"2024-05-29 08:58:29",445.6942
"2024-05-29 08:58:57",450.3485
"2024-05-29 08:59:29",453.6921
"2024-05-29 08:59:58",459.4999
"2024-05-29 09:00:28",456.9949
"2024-05-29 09:00:58",453.1034
"2024-05-29 09:01:29",449.5328
"2024-05-29 09:01:57",443.4562
"2024-05-29 09:02:28",445.3667
"2024-05-29 09:02:59",456.3692
"2024-05-29 09:03:28",461.3522
"2024-05-29 09:03:57",455.2226
"2024-05-29 09:04:28",453.1365
"2024-05-29 09:04:57",450.6997
"2024-05-29 09:05:28",450.6997
"2024-05-29 09:05:58",446.7219
"2024-05-29 09:06:29",456.4153
"2024-05-29 09:06:59",455.9214
"2024-05-29 09:07:28",461.3309
"2024-05-29 09:08:00",459.9164
"2024-05-29 09:08:32",451.6011
"2024-05-29 09:08:37",451.6011
"2024-05-29 09:09:46",449.8317
"2024-05-29 09:10:07",453.3878
"2024-05-29 09:10:31",463.2788
"2024-05-29 09:10:37",463.2788
"2024-05-29 09:11:08",461.492
"2024-05-29 09:11:30",456.018
"2024-05-29 09:12:20",443.1563
"2024-05-29 09:12:20",443.1563
"2024-05-29 09:12:30",443.1563
"2024-05-29 09:12:50",449.6974
"2024-05-29 09:13:20",458.6922
"2024-05-29 09:13:50",463.5449
"2024-05-29 09:14:21",458.8536
"2024-05-29 09:14:51",450.3174
"2024-05-29 09:15:23",447.0226
"2024-05-29 09:15:54",452.1483
"2024-05-29 09:16:25",458.7262
"2024-05-29 09:16:54",461.0832
"2024-05-29 09:17:22",459.4298
"2024-05-29 09:17:52",452.1041
"2024-05-29 09:18:22",447.0351
"2024-05-29 09:18:52",450.053
"2024-05-29 09:19:22",455.1558
"2024-05-29 09:19:52",461.7951
"2024-05-29 09:20:22",461.116
"2024-05-29 09:20:52",454.9282
"2024-05-29 09:21:22",452.7956
"2024-05-29 09:21:52",448.8036
"2024-05-29 09:22:22",450.0032
"2024-05-29 09:22:52",459.4112
"2024-05-29 09:23:23",463.6345
"2024-05-29 09:23:53",457.4375
"2024-05-29 09:24:23",457.9566
"2024-05-29 09:24:53",452.8846
"2024-05-29 09:25:23",450.7647
"2024-05-29 09:25:53",449.6597
"2024-05-29 09:26:23",451.7216
"2024-05-29 09:26:53",455.3983
"2024-05-29 09:27:23",460.0258
"2024-05-29 09:27:53",460.6597
"2024-05-29 09:28:33",457.314
"2024-05-29 09:28:34",457.314
"2024-05-29 09:28:52",450.5329
"2024-05-29 09:29:39",447.5265
"2024-05-29 09:29:39",447.5265
"2024-05-29 09:30:09",455.2194
"2024-05-29 09:30:40",460.1785
"2024-05-29 09:31:09",459.8607
"2024-05-29 09:31:40",457.6206
"2024-05-29 09:32:10",454.5045
"2024-05-29 09:32:40",450.8969
"2024-05-29 09:33:10",448.2783
"2024-05-29 09:33:40",451.2752
"2024-05-29 09:34:10",452.5152
"2024-05-29 09:34:40",459.5608
"2024-05-29 09:35:10",458.6784
"2024-05-29 09:35:40",421.2378
"2024-05-29 09:36:10",455.1881
"2024-05-29 09:36:40",450.6673
"2024-05-29 09:37:10",450.2123
"2024-05-29 09:37:40",450.5902
"2024-05-29 09:38:10",456.3218
"2024-05-29 09:38:40",396.3055
"2024-05-29 09:39:10",457.3472
"2024-05-29 09:39:35",461.5985
"2024-05-29 09:39:40",461.5985
"2024-05-29 09:40:07",460.0676
"2024-05-29 09:40:10",460.0676
"2024-05-29 09:40:40",455.9693
"2024-05-29 09:41:10",454.1207
"2024-05-29 09:41:40",450.8428
"2024-05-29 09:42:10",449.5462
"2024-05-29 09:42:40",450.2742
"2024-05-29 09:43:10",455.6587
"2024-05-29 09:43:40",461.3196
"2024-05-29 09:44:10",459.6512
"2024-05-29 09:44:40",457.2206
"2024-05-29 09:45:10",455.2025
"2024-05-29 09:45:40",451.5295
"2024-05-29 09:46:10",451.1496
"2024-05-29 09:46:40",450.3418
"2024-05-29 09:47:10",455.6458
"2024-05-29 09:47:40",460.7625
"2024-05-29 09:48:10",459.989
"2024-05-29 09:48:40",455.8216
