"Date","Tot Power"
"2024-05-30 15:12:00",0.7881
"2024-05-30 15:12:30",0.6309
"2024-05-30 15:13:00",0.4722
"2024-05-30 15:14:00",1.1021
"2024-05-30 15:14:30",0.8666
"2024-05-30 15:15:00",0.8671
"2024-05-30 15:15:30",0.631
"2024-05-30 15:16:00",0.5527
"2024-05-30 15:16:31",0.7111
"2024-05-30 15:17:01",0.7902
"2024-05-30 15:17:31",0.6286
"2024-05-30 15:18:01",0.5505
"2024-05-30 15:18:31",0.6302
"2024-05-30 15:19:01",0.6302
"2024-05-30 15:19:31",0.5514
"2024-05-30 15:20:01",0.6302
"2024-05-30 15:20:32",0.5511
"2024-05-30 15:21:02",0.5511
"2024-05-30 15:21:32",0.6306
"2024-05-30 15:22:02",0.7087
"2024-05-30 15:22:32",0.631
"2024-05-30 15:23:02",0.6302
"2024-05-30 15:23:32",0.6308
"2024-05-30 15:24:32",0.6308
"2024-05-30 15:25:32",0.7089
"2024-05-30 15:26:02",0.6302
"2024-05-30 15:26:32",0.6304
"2024-05-30 15:27:03",0.552
"2024-05-30 15:27:50",0.5519
"2024-05-30 15:28:20",0.5523
"2024-05-30 15:28:50",0.6314
"2024-05-30 15:29:20",0.6316
"2024-05-30 15:29:50",0.6314
"2024-05-30 15:30:20",65.3443
"2024-05-30 15:30:51",66.521
"2024-05-30 15:31:21",1.2262
"2024-05-30 15:31:51",1.2757
"2024-05-30 15:32:21",1.0286
"2024-05-30 15:32:51",
"2024-05-30 15:33:21",
"2024-05-30 15:33:51",
"2024-05-30 15:34:21",0.3831
"2024-05-30 15:34:51",0.6124
"2024-05-30 15:35:21",
"2024-05-30 15:35:51",
"2024-05-30 15:36:21",0.0757
"2024-05-30 15:36:51",
"2024-05-30 15:37:21",
"2024-05-30 15:37:51",
"2024-05-30 15:38:21",
"2024-05-30 15:38:51",
"2024-05-30 15:39:21",
"2024-05-30 15:39:51",1.2047
"2024-05-30 15:40:21",1.0517
"2024-05-30 15:40:51",0.5266
"2024-05-30 15:41:21",
"2024-05-30 15:41:51",
"2024-05-30 15:42:21",1.1283
