"Date","Tot Power"
"2024-05-28 08:26:39",376.0278
"2024-05-28 08:27:09",232.5872
"2024-05-28 08:27:39",152.7155
"2024-05-28 08:28:09",201.1339
"2024-05-28 08:28:39",292.591
"2024-05-28 08:29:09",365.3315
"2024-05-28 08:29:39",454.7165
"2024-05-28 08:30:09",527.052
"2024-05-28 08:30:39",604.7764
"2024-05-28 08:31:09",653.6116
"2024-05-28 08:31:39",653.6116
"2024-05-28 08:32:09",704.3961
"2024-05-28 08:32:39",702.0558
"2024-05-28 08:33:00",687.7197
"2024-05-28 08:33:09",687.7197
"2024-05-28 08:34:46",502.5656
"2024-05-28 08:35:08",403.5604
"2024-05-28 08:35:11",403.5604
"2024-05-28 08:35:39",290.4863
"2024-05-28 08:36:18",169.8417
"2024-05-28 08:36:21",61.101
"2024-05-28 08:36:49",15.8098
"2024-05-28 08:37:19",2.5127
"2024-05-28 08:38:03",726.9296
"2024-05-28 08:38:06",726.9296
"2024-05-28 08:38:39",496.5695
"2024-05-28 08:38:40",496.5695
"2024-05-28 08:38:59",490.9282
"2024-05-28 08:39:09",490.9282
"2024-05-28 08:39:41",506.6519
"2024-05-28 08:40:11",493.5932
"2024-05-28 08:40:42",484.2321
"2024-05-28 08:41:30",353.2739
"2024-05-28 08:41:30",353.2739
"2024-05-28 08:41:53",234.4677
"2024-05-28 08:42:00",234.4677
"2024-05-28 08:42:29",163.2822
"2024-05-28 08:43:19",85.1449
"2024-05-28 08:43:19",80.3611
"2024-05-28 08:43:49",79.2615
"2024-05-28 08:44:07",79.2615
"2024-05-28 08:44:19",78.947
"2024-05-28 08:44:50",79.4259
"2024-05-28 08:45:20",79.3437
"2024-05-28 08:45:50",79.6529
"2024-05-28 08:46:20",77.2439
"2024-05-28 08:46:50",78.0116
"2024-05-28 08:47:20",118.8574
"2024-05-28 08:47:50",166.3114
"2024-05-28 08:48:21",152.2898
"2024-05-28 08:48:50",132.6821
"2024-05-28 08:49:20",163.1148
"2024-05-28 08:50:03",199.3908
"2024-05-28 08:50:03",199.3908
"2024-05-28 08:51:01",142.805
