"Date","Tot Power"
"2024-05-30 09:30:09",2.6195
"2024-05-30 09:30:39",2.4553
"2024-05-30 09:31:09",12.618
"2024-05-30 09:31:40",2.9458
"2024-05-30 09:32:10",3.6787
"2024-05-30 09:32:40",3.1089
"2024-05-30 09:33:10",2.9469
"2024-05-30 09:33:40",8.7372
"2024-05-30 09:34:10",3.0276
"2024-05-30 09:34:40",2.4567
"2024-05-30 09:35:10",2.211
"2024-05-30 09:35:40",1.9658
"2024-05-30 09:36:10",2.2934
"2024-05-30 09:36:40",2.6195
"2024-05-30 09:37:11",2.7827
"2024-05-30 09:37:41",3.3543
"2024-05-30 09:38:11",2.7822
"2024-05-30 09:38:41",3.0282
"2024-05-30 09:39:11",3.6823
"2024-05-30 09:39:41",3.5206
"2024-05-30 09:40:08",2.7843
"2024-05-30 09:40:11",2.7843
"2024-05-30 09:41:16",2.4558
"2024-05-30 09:41:17",2.4558
"2024-05-30 09:41:45",2.3748
"2024-05-30 09:41:47",2.3748
"2024-05-30 09:42:13",2.3753
"2024-05-30 09:42:17",2.3753
"2024-05-30 09:43:01",2.2938
"2024-05-30 09:43:02",2.2938
"2024-05-30 09:43:32",2.4581
"2024-05-30 09:44:03",2.4572
"2024-05-30 09:44:32",3.1112
"2024-05-30 09:45:02",2.6215
"2024-05-30 09:45:32",2.1304
"2024-05-30 09:46:02",2.2942
"2024-05-30 09:46:33",2.2942
"2024-05-30 09:47:03",2.0476
"2024-05-30 09:47:33",1.394
"2024-05-30 09:48:03",2.5401
"2024-05-30 09:49:03",2.6195
"2024-05-30 09:49:33",2.7832
"2024-05-30 09:50:03",3.1937
"2024-05-30 09:50:33",10.6929
"2024-05-30 09:51:03",3.2731
"2024-05-30 09:51:33",3.0311
"2024-05-30 09:52:03",2.8673
"2024-05-30 09:52:33",2.2916
"2024-05-30 09:53:03",2.1292
"2024-05-30 09:53:33",2.3748
"2024-05-30 09:54:04",2.5372
"2024-05-30 09:54:33",2.5367
"2024-05-30 09:55:04",2.7843
"2024-05-30 09:55:33",2.2916
"2024-05-30 09:55:35",2.2916
"2024-05-30 09:56:05",4.9906
"2024-05-30 09:56:35",3.1124
"2024-05-30 09:57:05",2.4562
"2024-05-30 09:57:36",2.2102
"2024-05-30 09:58:05",2.2123
"2024-05-30 09:58:36",2.622
"2024-05-30 09:59:06",2.4553
"2024-05-30 09:59:36",2.3757
"2024-05-30 10:00:06",2.2119
"2024-05-30 10:00:36",2.2115
"2024-05-30 10:01:06",2.5362
"2024-05-30 10:01:36",2.7848
"2024-05-30 10:02:06",2.9486
"2024-05-30 10:02:37",2.373
"2024-05-30 10:03:07",2.5391
"2024-05-30 10:03:38",2.6205
"2024-05-30 10:04:08",2.2098
"2024-05-30 10:04:38",4.0088
"2024-05-30 10:05:08",2.5401
"2024-05-30 10:05:38",2.2106
"2024-05-30 10:06:08",2.2925
