"Date","Tot Power"
"2024-05-29 21:03:51",47.4313
"2024-05-29 21:04:21",45.9657
"2024-05-29 21:04:51",45.8182
"2024-05-29 21:05:22",41.6952
"2024-05-29 21:05:51",45.0066
"2024-05-29 21:06:22",46.9249
"2024-05-29 21:06:51",32.0355
"2024-05-29 21:07:24",5.3821
"2024-05-29 21:07:34",5.3821
"2024-05-29 21:07:54",46.4969
"2024-05-29 21:08:24",46.7088
"2024-05-29 21:08:54",46.3392
"2024-05-29 21:09:24",45.6741
"2024-05-29 21:09:54",27.9787
"2024-05-29 21:10:25",5.3749
"2024-05-29 21:10:55",5.6951
"2024-05-29 21:11:25",4.1437
"2024-05-29 21:11:55",21.7775
"2024-05-29 21:12:25",4.2922
"2024-05-29 21:12:55",27.0516
"2024-05-29 21:13:25",44.6394
"2024-05-29 21:13:55",45.4523
"2024-05-29 21:14:25",45.3045
"2024-05-29 21:14:55",44.7038
"2024-05-29 21:15:25",45.8958
"2024-05-29 21:15:55",31.5116
"2024-05-29 21:16:25",7.4692
"2024-05-29 21:17:14",4.461
"2024-05-29 21:17:20",4.461
"2024-05-29 21:17:49",4.2087
"2024-05-29 21:17:56",4.2087
"2024-05-29 21:18:23",4.7716
"2024-05-29 21:18:36",4.7716
"2024-05-29 21:19:24",4.5264
"2024-05-29 21:20:17",4.0391
"2024-05-29 21:20:17",4.0391
"2024-05-29 21:20:47",4.1198
"2024-05-29 21:21:17",3.876
"2024-05-29 21:21:47",5.0892
"2024-05-29 21:22:17",5.2508
"2024-05-29 21:22:48",10.143
"2024-05-29 21:23:19",7.3468
"2024-05-29 21:23:48",35.6414
"2024-05-29 21:24:18",27.8469
"2024-05-29 21:24:48",38.3466
"2024-05-29 21:25:20",43.2352
"2024-05-29 21:25:21",43.2352
"2024-05-29 21:26:07",41.5353
"2024-05-29 21:26:07",41.5353
"2024-05-29 21:26:15",41.5353
"2024-05-29 21:26:37",42.4961
"2024-05-29 21:27:07",42.4961
"2024-05-29 21:27:37",42.7178
"2024-05-29 21:28:07",42.0526
"2024-05-29 21:28:37",42.1266
"2024-05-29 21:29:07",42.7178
"2024-05-29 21:29:37",41.2397
"2024-05-29 21:30:07",41.018
"2024-05-29 21:30:37",42.1266
"2024-05-29 21:31:07",41.0919
"2024-05-29 21:31:37",40.566
"2024-05-29 21:32:07",41.0919
"2024-05-29 21:32:37",41.3049
"2024-05-29 21:33:07",41.4614
"2024-05-29 21:33:37",40.6484
"2024-05-29 21:34:07",41.8368
"2024-05-29 21:34:38",40.205
"2024-05-29 21:35:07",42.579
"2024-05-29 21:35:37",40.205
"2024-05-29 21:36:07",40.3528
"2024-05-29 21:36:37",39.9094
"2024-05-29 21:37:07",39.9094
"2024-05-29 21:37:37",40.205
"2024-05-29 21:38:07",40.2645
"2024-05-29 21:38:37",38.653
"2024-05-29 21:39:07",28.7495
"2024-05-29 21:39:37",38.4312
"2024-05-29 21:40:07",42.9305
"2024-05-29 21:40:37",40.188
"2024-05-29 21:41:07",45.4427
"2024-05-29 21:41:37",38.2015
"2024-05-29 21:42:07",39.0881
"2024-05-29 21:43:17",39.9094
"2024-05-29 21:43:48",38.497
"2024-05-29 21:43:48",38.497
"2024-05-29 21:44:15",39.2359
"2024-05-29 21:44:18",39.2359
"2024-05-29 21:44:55",11.1013
"2024-05-29 21:44:56",11.1013
"2024-05-29 21:45:26",16.3648
"2024-05-29 21:45:26",16.3648
"2024-05-29 21:45:38",16.3648
"2024-05-29 21:45:56",5.9107
"2024-05-29 21:46:26",3.7246
"2024-05-29 21:46:57",2.9121
"2024-05-29 21:47:26",1.6977
"2024-05-29 21:47:56",0.8076
"2024-05-29 21:48:27",1.0491
"2024-05-29 21:48:57",0.8064
"2024-05-29 21:49:27",1.9339
"2024-05-29 21:49:57",0.8055
"2024-05-29 21:50:27",0.8858
"2024-05-29 21:50:57",0.8048
"2024-05-29 21:51:27",0.9664
"2024-05-29 21:51:57",0.8853
