"Date","Tot Power"
"2024-05-28 16:27:14",307.7116
"2024-05-28 16:27:44",295.785
"2024-05-28 16:28:14",307.0154
"2024-05-28 16:28:46",297.9075
"2024-05-28 16:29:14",306.3306
"2024-05-28 16:29:45",301.4682
"2024-05-28 16:30:14",301.1256
"2024-05-28 16:31:09",296.8812
"2024-05-28 16:31:09",296.8812
"2024-05-28 16:31:48",303.1789
"2024-05-28 16:31:51",295.786
"2024-05-28 16:32:19",300.8515
"2024-05-28 16:33:10",315.1165
"2024-05-28 16:33:11",315.1165
"2024-05-28 16:33:40",306.8292
"2024-05-28 16:34:10",306.5571
"2024-05-28 16:34:40",314.938
"2024-05-28 16:35:12",298.099
"2024-05-28 16:35:42",300.5071
"2024-05-28 16:36:13",303.2534
"2024-05-28 16:36:43",295.9228
"2024-05-28 16:37:14",298.661
"2024-05-28 16:37:37",292.774
"2024-05-28 16:38:06",292.9109
"2024-05-28 16:38:36",293.5955
"2024-05-28 16:39:15",293.9082
"2024-05-28 16:39:37",293.9082
"2024-05-28 16:40:06",297.4539
"2024-05-28 16:40:36",294.8302
"2024-05-28 16:41:07",296.8326
"2024-05-28 16:41:36",298.284
"2024-05-28 16:42:06",295.8266
"2024-05-28 16:42:36",298.1084
"2024-05-28 16:43:08",296.2564
"2024-05-28 16:43:36",295.2248
"2024-05-28 16:44:06",289.4683
"2024-05-28 16:44:37",305.5185
"2024-05-28 16:45:09",288.5405
"2024-05-28 16:45:36",293.8116
"2024-05-28 16:46:06",294.8478
"2024-05-28 16:46:36",291.0541
"2024-05-28 16:47:07",296.7776
"2024-05-28 16:47:37",294.0138
"2024-05-28 16:48:07",293.7175
"2024-05-28 16:48:37",295.4179
"2024-05-28 16:49:08",294.7307
"2024-05-28 16:49:56",294.5922
"2024-05-28 16:50:24",291.269
"2024-05-28 16:50:54",291.786
"2024-05-28 16:51:24",304.7038
"2024-05-28 16:51:50",311.5319
"2024-05-28 16:51:54",311.5319
"2024-05-28 16:52:24",306.634
"2024-05-28 16:52:54",310.9081
"2024-05-28 16:53:24",308.9767
"2024-05-28 16:53:54",311.4613
"2024-05-28 16:54:25",299.9397
