"Date","Tot Power"
"2024-05-28 14:19:33",411.1408
"2024-05-28 14:20:04",407.4159
"2024-05-28 14:20:36",407.3376
"2024-05-28 14:21:04",408.2094
"2024-05-28 14:21:34",407.2148
"2024-05-28 14:22:34",404.829
"2024-05-28 14:23:03",401.4096
"2024-05-28 14:23:34",403.26
"2024-05-28 14:24:03",403.4611
"2024-05-28 14:24:33",402.1738
"2024-05-28 14:25:03",400.0539
"2024-05-28 14:25:32",400.1358
"2024-05-28 14:26:03",345.0902
"2024-05-28 14:26:34",401.9726
"2024-05-28 14:27:03",402.1205
"2024-05-28 14:27:34",401.9056
"2024-05-28 14:28:03",405.4202
"2024-05-28 14:28:34",402.8578
"2024-05-28 14:29:03",404.2128
"2024-05-28 14:29:33",405.5391
"2024-05-28 14:30:04",406.8127
"2024-05-28 14:30:34",409.0917
"2024-05-28 14:31:04",407.5779
"2024-05-28 14:31:35",410.0972
"2024-05-28 14:32:05",407.4439
"2024-05-28 14:32:35",403.9174
"2024-05-28 14:33:05",400.6314
"2024-05-28 14:33:35",398.9029
"2024-05-28 14:34:05",396.1129
"2024-05-28 14:34:35",393.8509
"2024-05-28 14:35:05",392.5106
"2024-05-28 14:35:35",391.2185
"2024-05-28 14:36:05",391.0603
"2024-05-28 14:36:35",393.1629
"2024-05-28 14:37:05",393.4557
"2024-05-28 14:37:35",395.9118
"2024-05-28 14:38:05",396.0041
"2024-05-28 14:38:35",393.7415
"2024-05-28 14:39:40",389.5856
"2024-05-28 14:40:09",388.3791
"2024-05-28 14:40:39",387.7087
"2024-05-28 14:41:08",390.1889
"2024-05-28 14:41:39",389.0494
"2024-05-28 14:42:09",389.6332
"2024-05-28 14:42:41",389.1164
"2024-05-28 14:43:11",389.073
"2024-05-28 14:43:41",388.6272
"2024-05-28 14:44:11",389.0966
"2024-05-28 14:44:41",589.7443
"2024-05-28 14:45:11",388.0439
"2024-05-28 14:45:41",462.233
"2024-05-28 14:46:11",382.1452
"2024-05-28 14:46:41",381.9209
"2024-05-28 14:47:11",380.6488
"2024-05-28 14:47:41",384.1786
"2024-05-28 14:48:11",381.096
"2024-05-28 14:48:42",383.106
"2024-05-28 14:49:12",379.421
"2024-05-28 14:49:42",382.9047
"2024-05-28 14:50:12",380.426
"2024-05-28 14:50:42",376.8541
"2024-05-28 14:51:12",373.6992
"2024-05-28 14:51:42",377.4948
"2024-05-28 14:52:12",378.3032
"2024-05-28 14:52:42",379.555
"2024-05-28 14:53:12",377.746
"2024-05-28 14:53:42",382.1001
"2024-05-28 14:54:12",381.878
"2024-05-28 14:54:42",380.6052
"2024-05-28 14:55:12",382.5473
"2024-05-28 14:55:42",384.6705
"2024-05-28 14:56:45",378.885
"2024-05-28 14:57:14",374.2556
"2024-05-28 14:57:44",376.2
"2024-05-28 14:58:14",374.4163
"2024-05-28 14:58:45",370.912
"2024-05-28 14:59:14",373.6791
"2024-05-28 14:59:45",379.5067
"2024-05-28 15:00:15",381.0944
"2024-05-28 15:00:46",379.1957
"2024-05-28 15:01:15",382.0561
"2024-05-28 15:01:46",324.5653
"2024-05-28 15:02:16",380.493
"2024-05-28 15:02:47",287.966
"2024-05-28 15:03:16",379.3755
"2024-05-28 15:03:47",378.8606
"2024-05-28 15:04:16",378.5467
"2024-05-28 15:04:47",381.0726
"2024-05-28 15:05:16",387.3736
"2024-05-28 15:05:46",389.9208
"2024-05-28 15:06:17",390.2559
"2024-05-28 15:06:47",394.3448
"2024-05-28 15:07:17",397.9645
"2024-05-28 15:07:46",398.8359
"2024-05-28 15:08:16",394.747
"2024-05-28 15:08:47",398.97
"2024-05-28 15:09:17",400.9403
"2024-05-28 15:09:42",403.7292
"2024-05-28 15:09:47",403.7292
"2024-05-28 15:10:32",398.9807
"2024-05-28 15:10:57",399.3982
"2024-05-28 15:10:58",399.3982
"2024-05-28 15:11:09",399.3982
"2024-05-28 15:11:27",396.0459
"2024-05-28 15:11:57",397.4027
"2024-05-28 15:12:27",396.18
"2024-05-28 15:12:57",398.1656
"2024-05-28 15:13:27",404.3868
"2024-05-28 15:13:57",401.2491
"2024-05-28 15:14:27",403.7963
"2024-05-28 15:14:58",407.7511
"2024-05-28 15:15:27",399.5733
"2024-05-28 15:15:58",396.4899
"2024-05-28 15:16:27",391.0844
"2024-05-28 15:16:58",386.8812
"2024-05-28 15:17:28",395.2833
"2024-05-28 15:17:58",398.4596
"2024-05-28 15:18:28",395.8866
"2024-05-28 15:18:58",390.2128
"2024-05-28 15:19:27",387.1957
"2024-05-28 15:19:58",549.1261
"2024-05-28 15:20:28",389.9446
"2024-05-28 15:20:58",450.4588
"2024-05-28 15:21:28",381.8551
"2024-05-28 15:21:58",379.8205
"2024-05-28 15:22:28",380.426
"2024-05-28 15:23:00",383.0166
"2024-05-28 15:23:30",380.9821
"2024-05-28 15:24:01",379.7991
"2024-05-28 15:24:30",376.2464
"2024-05-28 15:25:01",376.9167
"2024-05-28 15:25:31",376.5352
"2024-05-28 15:26:01",374.5239
"2024-05-28 15:26:30",374.9728
"2024-05-28 15:27:01",376.6901
"2024-05-28 15:28:16",373.6791
"2024-05-28 15:28:16",373.6791
"2024-05-28 15:28:44",373.4111
"2024-05-28 15:29:15",372.2245
"2024-05-28 15:29:44",373.009
"2024-05-28 15:29:50",371.649
"2024-05-28 15:30:15",371.649
"2024-05-28 15:30:44",366.6425
"2024-05-28 15:31:15",364.699
"2024-05-28 15:31:44",369.6103
"2024-05-28 15:32:15",377.231
"2024-05-28 15:32:44",372.9619
"2024-05-28 15:33:14",370.7022
"2024-05-28 15:33:44",367.3797
"2024-05-28 15:34:14",371.4872
"2024-05-28 15:34:44",371.8894
"2024-05-28 15:35:14",370.9033
"2024-05-28 15:35:44",373.2499
"2024-05-28 15:36:14",373.8534
"2024-05-28 15:36:44",374.9261
"2024-05-28 15:37:14",471.6402
"2024-05-28 15:37:44",372.6937
"2024-05-28 15:38:14",277.6458
"2024-05-28 15:38:44",372.0038
"2024-05-28 15:39:14",373.6388
"2024-05-28 15:39:44",373.8132
"2024-05-28 15:40:13",373.277
"2024-05-28 15:40:44",369.8593
"2024-05-28 15:41:13",367.6477
"2024-05-28 15:41:44",366.9291
"2024-05-28 15:42:14",366.6123
"2024-05-28 15:42:44",362.6886
"2024-05-28 15:43:14",360.293
"2024-05-28 15:43:44",362.604
"2024-05-28 15:44:14",362.872
"2024-05-28 15:44:44",364.699
"2024-05-28 15:45:14",368.1839
"2024-05-28 15:45:44",369.4572
"2024-05-28 15:46:14",372.4729
"2024-05-28 15:46:44",372.185
"2024-05-28 15:47:14",371.8027
"2024-05-28 15:47:44",369.2081
"2024-05-28 15:48:14",367.618
"2024-05-28 15:48:44",366.7765
"2024-05-28 15:49:14",364.1986
"2024-05-28 15:49:44",358.383
"2024-05-28 15:50:14",361.4823
"2024-05-28 15:50:44",364.0645
"2024-05-28 15:51:14",364.0959
"2024-05-28 15:51:44",365.5337
"2024-05-28 15:52:14",370.8645
"2024-05-28 15:52:44",369.7922
"2024-05-28 15:53:14",364.1986
"2024-05-28 15:53:44",368.6048
"2024-05-28 15:54:14",369.4762
"2024-05-28 15:54:44",360.527
"2024-05-28 15:55:14",365.5032
"2024-05-28 15:55:45",526.4078
"2024-05-28 15:56:15",363.2917
"2024-05-28 15:56:45",441.195
"2024-05-28 15:57:15",363.0588
"2024-05-28 15:57:44",364.011
"2024-05-28 15:58:14",366.8805
"2024-05-28 15:58:57",372.875
"2024-05-28 15:59:06",372.875
"2024-05-28 15:59:28",371.6687
"2024-05-28 15:59:59",372.4058
"2024-05-28 16:00:28",370.711
"2024-05-28 16:01:07",371.4397
"2024-05-28 16:01:28",374.3493
"2024-05-28 16:01:58",373.237
"2024-05-28 16:02:44",373.8333
"2024-05-28 16:02:44",373.8333
"2024-05-28 16:03:14",377.365
"2024-05-28 16:03:44",378.952
"2024-05-28 16:04:14",378.9734
"2024-05-28 16:04:44",376.138
"2024-05-28 16:05:14",374.7776
"2024-05-28 16:05:45",372.1575
"2024-05-28 16:06:14",369.8208
"2024-05-28 16:06:44",368.548
"2024-05-28 16:07:14",365.2658
"2024-05-28 16:07:44",363.408
"2024-05-28 16:08:14",365.4362
"2024-05-28 16:08:45",368.2509
"2024-05-28 16:09:14",372.4728
"2024-05-28 16:09:44",377.1848
"2024-05-28 16:10:14",382.9273
"2024-05-28 16:10:44",391.3284
"2024-05-28 16:11:14",397.5367
"2024-05-28 16:11:44",395.1492
"2024-05-28 16:12:14",400.2961
"2024-05-28 16:12:45",346.2027
"2024-05-28 16:13:14",399.7482
"2024-05-28 16:13:44",398.2327
"2024-05-28 16:14:14",393.9179
"2024-05-28 16:14:44",393.0712
"2024-05-28 16:15:14",396.18
"2024-05-28 16:15:45",396.2217
"2024-05-28 16:16:14",396.6909
"2024-05-28 16:16:45",396.6076
"2024-05-28 16:17:14",398.1914
"2024-05-28 16:17:44",400.7798
"2024-05-28 16:18:14",399.4278
"2024-05-28 16:18:44",399.1041
"2024-05-28 16:19:14",396.7834
"2024-05-28 16:19:45",396.2887
"2024-05-28 16:20:14",397.0006
"2024-05-28 16:20:44",393.4488
"2024-05-28 16:21:14",393.5898
"2024-05-28 16:21:44",393.2299
"2024-05-28 16:22:14",394.9231
"2024-05-28 16:22:45",393.29
"2024-05-28 16:23:14",392.1998
"2024-05-28 16:23:44",393.0958
"2024-05-28 16:24:14",397.5367
"2024-05-28 16:24:44",393.5828
"2024-05-28 16:25:14",389.6289
"2024-05-28 16:25:44",391.7307
"2024-05-28 16:26:14",389.2505
"2024-05-28 16:26:44",389.9208
"2024-05-28 16:27:14",387.2833
"2024-05-28 16:27:44",386.3451
"2024-05-28 16:28:14",383.7539
"2024-05-28 16:28:46",384.4468
"2024-05-28 16:29:14",380.158
"2024-05-28 16:29:45",379.7776
"2024-05-28 16:30:14",376.9629
"2024-05-28 16:31:09",416.5759
"2024-05-28 16:31:09",416.5759
"2024-05-28 16:31:48",374.0812
"2024-05-28 16:31:51",420.1466
"2024-05-28 16:32:19",379.0404
"2024-05-28 16:33:10",376.3598
"2024-05-28 16:33:11",376.3598
"2024-05-28 16:33:40",375.1535
"2024-05-28 16:34:10",376.6693
"2024-05-28 16:34:40",374.7106
"2024-05-28 16:35:12",377.411
